4.419116667	4941.246264
8.693916667	2343.221899
12.5823	2128.404966
16.93481667	2049.528724
21.02335	2009.20614
25.23223333	1984.785003
29.6081	1968.156204
33.27443333	1956.215452
37.09791667	1946.713359
41.28555	1939.223506
45.36891667	1933.06709
49.23791667	1927.687951
53.41606667	1923.203976
57.28301667	1919.346419
62.30446667	1915.846919
67.3309	1912.525573
71.41605	1909.685108
75.2293	1907.174305
79.78033333	1904.912256
83.54545	1902.863852
87.81763333	1901.09509
92.42948333	1899.49254
96.826	1897.985343
100.9478667	1896.563966
105.2220833	1895.245162
109.2225167	1894.02476
113.5707333	1892.87513
117.624	1891.769435
122.60575	1890.687468
