3.973233333	3385.090361
7.99105	2164.89128
11.99455	2053.432741
16.01091667	2006.870513
20.00695	1980.836959
23.90363333	1963.886617
27.83848333	1952.183139
31.86496667	1943.724273
36.00066667	1937.365616
40.07423333	1931.980528
44.0647	1927.145085
48.21508333	1923.200053
52.3759	1919.924996
56.55968333	1917.115783
60.70963333	1914.548282
64.81196667	1912.272819
68.95433333	1910.23267
73.08011667	1908.481485
77.21216667	1906.90036
81.38713333	1905.4208
85.38253333	1904.047649
89.4262	1902.797347
93.54316667	1901.543974
97.74203333	1900.368834
101.8250667	1899.330155
106.0141	1898.375249
110.1529333	1897.478005
114.3037167	1896.645358
118.4581	1895.898839
122.5886	1895.23052
